internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
161689,Urotrygon aspidura,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,aspidura,,,,,"(Jordan &amp; Gilbert, 1882)",
161701,Bathyraja trachouros,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,trachouros,,,,,"(Ishiyama, 1958)","Dolganov and Tuponogov (1999) suggest that <em>B. trachouros </em>may be synonymous with <em>B. violacea</em> (Ishihara pers. obs.), however, <em>B. trachouros</em> is treated as a valid species here (clasper structure is distinct) and was recognized as valid by Compagno (2005)."
169232956,Cephaloscyllium umbratile,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Cephaloscyllium,umbratile,,,,,"Jordan &amp; Fowler, 1903","<p></p><p><em>Cephaloscyllium umbratile</em> was recognized as a distinct species by Nakaya (1975). Later, Springer (1979) treated <em>C. umbratile</em> as a junior synonym of <em>C. isabellum</em>. However, recent workers such as Compagno <em>et al.</em> (2005) and Schaaf-da Silva &amp; Ebert (2008) treat<em> C. umbratile</em> as a distinct species and Nakaya <em>et al.</em> (2013) also recognized it as a valid species. The sympatric <em>C. formosanum</em> was considered a junior synonym of <em>C. umbratile</em> by Schaaf-da Silva &amp; Ebert (2008) but resurrected as a valid species by Nakaya <em>et al. </em>(2013).</p>"
161730,Urotrygon munda,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,munda,,,,,"Gill, 1863",
161738,Dipturus macrocauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,macrocauda,,,,,"(Ishiyama, 1955)","This species is frequently confused with the Giant Skate (<em>Dipturus gigas</em>), particularly at the juvenile stage (Ebert <em>et al.</em> 2013)."
161740,Centroscyllium excelsum,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Centroscyllium,excelsum,,,,,"Shirai &amp; Nakaya, 1990",
124488765,Squalus acutipinnis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acutipinnis,,,,,"Regan, 1908",<em>Squalus acutipinnis</em> is a recently resurrected member of the <em>megalops-cubensis</em> group of <em>Squalus</em> species (Viana and Carvalho 2016). It was previously referred to locally as <em>Squalus megalops</em>.
161746,Heteronarce garmani,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARKIDAE,Heteronarce,garmani,,,,,"Regan, 1921",
161747,Urotrygon nana,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,nana,,,,,"Miyake &amp; McEachran, 1988",
161748,Dasyatis marmorata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Dasyatis,marmorata,,,,,"(Steindachner, 1892)","<p><em>Dasyatis marmorata</em> is a species occurring off western Africa. This species has often been confused with <em>Dasyatis chrysonota,</em> which is a South African species<em>.</em> However, molecular data supports the non-conspecificity of these two species (Last <em>et al</em>. 2016a).<em><br/></em></p>"
14134429,Gymnura marmorata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,GYMNURIDAE,Gymnura,marmorata,,,,,"(Cooper, 1864)","There has been a great deal of historic uncertainty regarding the taxonomic status of Eastern Pacific gymnurids, with some authors considering&#160;<em>Gymnura crebripunctata</em>&#160;to be a junior synonym of&#160;<em>G. marmorata</em>. However, Smith<em>&#160;et al.</em>&#160;(2009) confirmed the validity of&#160;<em>G.&#160;crebripunctata</em>&#160;as a distinct species using both morphometric and molecular techniques.<br/>&#160;<br/>In previous IUCN Red List publications <span style=""font-style: italic;"">Gymnura marmorata</span> included <span style=""font-style: italic;"">G. crebripunctata</span> as a synonym. Therefore assessments of <span style=""font-style: italic;"">G. marmorata</span> from 2012 onwards are not directly comparable with previous assessments under that name."
14134431,Gymnura crebripunctata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,GYMNURIDAE,Gymnura,crebripunctata,,,,,"(Peters, 1869)","There has been a great deal of historic uncertainty regarding the taxonomic status of Eastern Pacific gymnurids, with some authors considering <span style=""font-style: italic;"">Gymnura crebripunctata</span>&#160;to be a junior synonym of <span style=""font-style: italic;"">G. marmorata</span>. However, Smith <em>et al.</em> (2009) confirmed the validity of <em>G.&#160;</em><span style=""font-style: italic;"">crebripunctata</span>&#160;as a distinct species using both morphometric and molecular techniques."
125979553,Limia caymanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Limia,caymanensis,,,,,"Rivas &amp; Fink, 1970","Even though some previous studies have treated <em>Limia </em>as one of the multiple subgenera in the genus <em>Poecilia </em>(Rosen and Bailey 1963, Meredith<em> et al. </em>2010, Meredith<em> et al. </em>2011), several other works have supported the generic classification for <em>Limia </em>(Rodriguez 1997, Hamilton 2001, Poeser 2003, Palacios <em>et al. </em>2016, Weaver <em>et al. </em>2016). Here we endorse the latter assessment that <em>Limia </em>should be considered a valid, separate genus.<br/><br/>The taxonomic role of genera to express relationships among species is clearly justified in the case of <em>Limia </em>from different points of view. From the biogeographic point of view, species of <em>Limia </em>show a discrete distribution since they are only found in the Antilles, specifically on Hispaniola, Cuba, Jamaica and the island of Grand Cayman. However, only three species of <em>Poecilia sensu strictu </em>occur in this region and they are restricted exclusively to Hispaniola. In addition, recent phylogenetic analyses have found <em>Limia </em>to be a monophyletic group probably originated from a South American ancestor with the three Hispaniolan <em>Poecilia </em>species mentioned above representing the closest sister group (Palacios <em>et al. </em>2016, Weaver <em>et al.</em> 2016). A very detailed analysis is currently in prep, also confirming <em>Limia </em>as monophyletic (Spikes <em>et al.</em> in prep). Moreover, there is enough morphological distinctiveness in characters with adaptive value such is the case of gonopodial traits to separate species of <em>Limia </em>and <em>Poecilia </em>(Rivas 1978). Furthermore, all of the existing ecological and behavioral literature is using <em>Limia</em>, not <em>Poecilia</em>. Not recognizing <em>Limia </em>as a separate genus from <em>Poecilia </em>may obscure their similarities and cause even more confusion in a group that in fact deserves more taxonomic attention."
198707,Sciaena umbra,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Sciaena,umbra,,,,,"Linnaeus, 1758",
49188668,Pentheroscion mbizi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pentheroscion,mbizi,,,,,"(Poll, 1950)",
40710,Percarina demidoffii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Percarina,demidoffii,,,,,"Nordmann, 1840",
44228,Bythaelurus hispidus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Bythaelurus,hispidus,,,,,"(Alcock, 1891)",
161480,Mustelus mosis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,mosis,,,,,"Hemprich &amp; Ehrenberg, 1899",
107605014,Maculabatis ambigua,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Maculabatis,ambigua,,,,,"Last, Bogorodsky &amp; Alpermann, 2016",
75154879,Sardinella lemuru,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinella,lemuru,,,,,"Bleeker, 1853","This species has been previously misidentified as <em>Sardinella longiceps </em>(Willette and Santos 2013). There may be a second undescribed species in the Philippines similar to <em>S. lemuru</em> (H. Hata unpublished data); however, further research is required for confirmation."
98842673,Tenualosa macrura,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Tenualosa,macrura,,,,,"(Bleeker, 1852)",
