internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
123321617,Hime surrubea,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,AULOPIDAE,Hime,surrubea,,,,,"Gomon &amp; Struthers, 2015",<p>This species was previously misidentified as <em>Hime japonica</em> (Gomon and Struthers 2015).</span></p>
132675986,Ophisternon aenigmaticum,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNBRANCHIFORMES,SYNBRANCHIDAE,Ophisternon,aenigmaticum,,,,,"Rosen &amp; Greenwood, 1976",
198625,Ophidion barbatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,barbatum,,,,,"Linnaeus, 1758",
18139017,Ophidion lozanoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,lozanoi,,,,,"Matallanas, 1990",
195044,Raneya brasiliensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Raneya,brasiliensis,,,,,"(Kaup, 1856)",
190110,Leucicorus atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Leucicorus,atlanticus,,,,,"Nielsen, 1975",
67966314,Spectrunculus crassus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Spectrunculus,crassus,,,,,"(Vaillant, 1888)",This species was resurrected from synonymy under <em>Spectrunculus grandis</em> by Uiblein <em>et al.</em> (2008).
18138815,Echiodon drummondii,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,CARAPIDAE,Echiodon,drummondii,,,,,"Thompson, 1837",
67966246,Sciadonus pedicellaris,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Sciadonus,pedicellaris,,,,,"Garman, 1899",
14214,Myoxocephalus quadricornis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE,Myoxocephalus,quadricornis,,,,,"(Linnaeus, 1758)",
190470,Malacanthus plumieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MALACANTHIDAE,Malacanthus,plumieri,,,,,"(Bloch, 1786)",
182330,Bryconalestes longipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,ALESTIDAE,Bryconalestes,longipinnis,,,,,"(Günther, 1864)",
182093,Chrysichthys maurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CLAROTEIDAE,Chrysichthys,maurus,,,,,"(Valenciennes, 1840)",One of the most variable characters of the species is the length of dorsal and caudal fins. Specimens from rivers usually have a longer dorsal fin reaching or exceeding the adipose fin&#160; compared to those from lakes and lagoons (Paugy <em>et al</em>. 2003).
182389,Pelvicachromis subocellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Pelvicachromis,subocellatus,,,,,"(Günther, 1872)",
181943,Tylochromis jentinki,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tylochromis,jentinki,,,,,"(Steindachner, 1894)",This species is distinguished from all other <em>Tylochromis</em> occurring in West Africa except <em>T. intermedius</em> by presence of three scale rows (against two) between upper lateral line and the anterior part of lower lateral line (Paugy&#160;<em>et al.</em>&#160;2003)
182725,Citharinus eburneensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CITHARINIDAE,Citharinus,eburneensis,,,,,"Daget, 1962",According to Paugy <em>et al. </em>(2003) <em>Citharinus eburennsis</em> is closely related to <em>Citharinus citharus </em>but distinct based on a number of meristic features.
182512,Laeviscutella dekimpei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Laeviscutella,dekimpei,,,,,"Poll, Whitehead &amp; Hopson, 1965","<em>Laeviscutella dekimpei</em> is closely related to <em>Sierrathrissa leonensis</em>. However, it is distinguished from that taxon by the presence of non-keeled prepelvic scutes with ascending arms, and keeled postpelvic scutes lacking ascending arms as well as by the dorsal fin insertion at midbody above the pelvic fins. <em>Sierrathrissa leonensis</em> has both pre- and postpelvic scutes without keels or ascending arms, and the dorsal fin is situated clearly behind the pelvic insertion."
181585,Enteromius ablabes,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Enteromius,ablabes,,,,,"(Bleeker, 1863)",
181550,Dalophis boulengeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Dalophis,boulengeri,,,,,"(Blache, Cadenat &amp; Stauch, 1970)",
199363,Dalophis cephalopeltis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Dalophis,cephalopeltis,,,,,"(Bleeker, 1863)",
15622590,Citharichthys stampflii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Citharichthys,stampflii,,,,,"(Steindachner, 1894)",
182807,Poropanchax scheeli,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poropanchax,scheeli,,,,,"(Roman, 1971)","The name ‘<em>scheeli</em>’ has frequently, and erroneously, been used for&#160;<em>Poropanchax stigmatopygus</em>."
67964953,Melamphaes falsidicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Melamphaes,falsidicus,,,,,"Kotlyar, 2011",This species was previously misidentified as <em>Melamphaes microps</em>.
182549,Elops lacerta,ANIMALIA,CHORDATA,ACTINOPTERYGII,ELOPIFORMES,ELOPIDAE,Elops,lacerta,,,,,"Valenciennes, 1847","There are no issues regarding the validity of the species, but it should be noted that it is often confused with <span style=""font-style: italic;"">Elops&#160;</span><span style=""font-style: italic;"">senegalensis</span>&#160;(Whitehead 1990). <span style=""font-style: italic;"">Elops senegalensis</span> and <span style=""font-style: italic;"">E. lacerta </span>occur sympatrically across the entire range of <span style=""font-style: italic;"">E. senegalensis</span>, so further research appears warranted.<br/><br/>Even though&#160;<span style=""font-style: italic;"">Elops lacerta </span>and&#160;<span style=""font-style: italic;"">Elops senegalensis </span>occur  sympatrically across the entire range and appear confusing with each  other they can always be distinguished by number of scales on the  lateral line; 92-100 for <em>E. senegalensis</em> and 72-83 for <em>E. lacerta</em> (Paugy <em>et al</em>. 2003)."
135383783,Coelorinchus caribbaeus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Coelorinchus,caribbaeus,,,,,"(Goode &amp; Bean, 1885)",
135384014,Coelorinchus ventrilux,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Coelorinchus,ventrilux,,,,,"Marshall &amp; Iwamoto,1973",
135384178,Coryphaenoides alateralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Coryphaenoides,alateralis,,,,,"Marshall &amp; Iwamoto, 1973",
135385234,Hymenocephalus aterrimus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Hymenocephalus,aterrimus,,,,,"Gilbert, 1905",
135385274,Hymenocephalus billsam,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Hymenocephalus,billsam,,,,,"Marshall &amp; Iwamoto, 1973",
135385310,Nezumia atlantica,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Nezumia,atlantica,,,,,"(Parr, 1946)",
135385511,Steindachneria argentea,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MERLUCCIIDAE,Steindachneria,argentea,,,,,"Goode &amp; Bean, 1896","The placement of this species in the Macrouridae is not supported by current morphological and genetic analyses; instead, it belongs in the family Steindachneriidae (Howes 1993, Roa-Varón and Ortí 2009)."
135385529,Lophiodes beroe,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LOPHIIDAE,Lophiodes,beroe,,,,,"Caruso, 1981",
135385554,Barathronus bicolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Barathronus,bicolor,,,,,"Goode &amp; Bean, 1886",
135386429,Cataetyx messieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Cataetyx,messieri,,,,,"(Günther, 1878)",
135388865,Echiodon cryomargarites,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,CARAPIDAE,Echiodon,cryomargarites,,,,,"Markle, Williams &amp; Olney, 1983",
