internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
39386,Sphyrna mokarran,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,mokarran,,,,,"(Rüppell, 1837)",
41064,Pseudobatos horkelii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,horkelii,,,,,"(Müller &amp; Henle, 1841)","Last <em>et al</em>. (2016) revised the genus <em>Rhinobatos</em>, transferring <em>glaucostigma</em>, <em>horkelii</em>, <em>lentiginosus</em>, <em>leucorhynchus</em>, <em>percellens</em>, <em>planiceps</em>, <em>prahli</em>, and <em>productus</em> to the new genus <em>Pseudobatos</em>."
44581,Mustelus fasciatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,fasciatus,,,,,"(Garman, 1913)",
44598,Urotrygon microphthalmum,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urotrygon,microphthalmum,,,,,"Delsman, 1941",
44642,Sympterygia acuta,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,acuta,,,,,"Garman, 1877",
60135,Tetronarce puelcha,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,puelcha,,,,,"(Lahille, 1926)",
60201,Sphyrna media,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,media,,,,,"Springer, 1940",
60202,Sphyrna tudes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,tudes,,,,,"(Valenciennes, 1822)",
60203,Mustelus schmitti,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,schmitti,,,,,"Springer, 1939",
60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,,,,,"(Müller &amp; Henle, 1839)",
144136822,Carcharhinus porosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,porosus,,,,,"(Ranzani, 1839)","Castro (2011) resurrected <em>Carcharhinus cerdale</em>, considering it distinct from <em>C. porosus</em>. <em>Carcharhinus cerdale </em>is restricted to the Eastern Pacific and <em>C. porosus</em> to the Western Atlantic."
63124,Dipturus mennii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,mennii,,,,,"Gomes &amp; Paragó, 2001","<em>Dipturus diehli</em>&#160;Soto &amp; Mincarone, 2001, as known only from the holotype taken off Santa Catarina, Brazil (29°39´S, 47°50´W) at a depth of 480 m, is likely a synonym of <em>D. mennii</em> and is treated here as such."
10268,Huso dauricus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,dauricus,,,,,"(Georgi, 1775)",
10269,Huso huso,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,,,,,"(Linnaeus, 1758)","The Adriatic population described as a subspecies and may have been a conservation unit, is now extinct."
11375,Latimeria chalumnae,ANIMALIA,CHORDATA,SARCOPTERYGII,COELACANTHIFORMES,LATIMERIIDAE,Latimeria,chalumnae,,,,,"Smith, 1939",
183832,Gobulus birdsongi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobulus,birdsongi,,,,,"Hoese &amp; Reader, 2001",
183896,Paraclinus walkeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,walkeri,,,,,"Hubbs, 1952",
184017,Azurina eupalama,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Azurina,eupalama,,,,,"Heller &amp; Snodgrass, 1903",
18428,Psephurus gladius,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Psephurus,gladius,,,,,"(Martens, 1862)",
196038,Eptatretus octatrema,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,octatrema,,,,,"(Barnard, 1923)","According to Fernholm (1986, 1998), <em>E. octatrema</em> was only known from the 300 mm holotype. In the original description, Barnard (1923) apparently described only one specimen, but he stated “…ventral fin ending only a short distance (8-10 mm) behind last gill-opening”. The range “8-10 mm” could be evidence that there were at least two specimens used for the description. In addition, the only other known specimen BMNH 1927.12.6.1 (formerly SAM 13031) is listed as ""co-type"" in the original register. According to the SAM database (M. Bougaardt pers. comm.), the station data for these specimens are: SAM 13030, Cape Saint Blaize, North 1/4 North, 6.5 miles, 36 fm (66 m), 28 June 1899, shrimp trawl, RV Pieter Faure; and BMNH 1927.12.6.1 [ex SAM 13031], Cape Saint Blaize, West 3/4 North, 4 miles, 27 fm (49 m), 25 January 1900, trawl, RV Pieter Faure. Based on this evidence, both specimens are considered here as syntypes of <em>E. octatrema</em>. Also, the type locality provided in Barnard’s (1923) original description (“Agulhas Bank, 25-40 fm”) is an assumed approximation."
20085,Sebastes paucispinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SEBASTIDAE,Sebastes,paucispinus,,,,,"Ayres, 1854",
20795,Stereolepis gigas,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYPRIONIDAE,Stereolepis,gigas,,,,,"Ayres, 1859","Giant sea bass was originally assigned to the grouper family, Serranidae, but was later placed in a new family called the Percichthyidae (Domeier 2001)."
3565,Callionymus sanctaehelenae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Callionymus,sanctaehelenae,,,,,"Fricke, 1983",
61333,Hucho perryi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Hucho,perryi,,,,,"(Brevoort, 1856)",
225,Acipenser nudiventris,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,nudiventris,,,,,"Lovetsky, 1828",
229,Acipenser stellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,stellatus,,,,,"Pallas, 1771",
230,Acipenser sturio,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sturio,,,,,"Linnaeus, 1758","Archaelogical remains suggest that <span style=""font-style: italic;"">A. sturio</span> colonised the Baltic Sea about 3,000 years ago from the North Sea, and vanished from the Baltic Sea about 800 years ago. Climatic changes about 100 years ago (Little Ice Age) might have had an impact indirectly in favouring introgression by hybridization with <span style=""font-style: italic;"">A. oxyrinchus</span>."
232,Acipenser gueldenstaedtii,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,gueldenstaedtii,,,,,"Brandt &amp; Ratzeburg, 1833","Molecular studies strongly suggest that Russian Sturgeon (<em>Acipenser gueldenstaedtii</em>) is very closely related to Persian Sturgeon (<em>Acipenser persicus</em>), and it cannot be excluded that these two taxa are conspecific."
235,Acipenser persicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,persicus,,,,,"Borodin, 1897",Molecular studies strongly suggest that Persian Sturgeon (<em>Acipenser persicus</em>) is very closely  related to Russian Sturgeon (<em>Acipenser gueldenstaedtii</em>) and it cannot  be excluded that these two taxa are conspecific.
236,Acipenser sinensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sinensis,,,,,"Gray, 1835","<span style=""font-weight: bold;""></span>The Chinese Sturgeon <span style=""font-style: italic;"">Acipenser sinensis</span> is restricted to the main channel of the  Yangtze and the Pearl rivers and the East and South China Seas. Though there is  still disagreement about the taxonomy of the Pearl and Yangtze River  populations, Chinese scholars commonly divide Chinese Sturgeon into two  populations; one is the Pearl River Chinese Sturgeon, which spawns in spring, and is close to  dying out. The other is the Yangtze River Chinese Sturgeon, which spawns in autumn and  still maintains a certain amount below the Gezhouba Dam."
241,Acipenser mikadoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,mikadoi,,,,,"Hilgendorf, 1892","The taxonomic status of the species has only recently been clarified. Previously, it was  considered conspecific with North American Green Sturgeon (<span style=""font-style: italic;"">A. medirostris</span>)  (Shmigirilov 2007)."
