"","db","query","class","order","family","genus"
"70","itis","Catesbya pseudomuraena","Teleostei","Anguilliformes","Chlopsidae","Catesbya"
"71","itis","Genyatremus cavifrons",NA,NA,NA,NA
"72","itis","Albula nemoptera","Teleostei","Albuliformes","Albulidae","Albula"
"73","itis","Akko dionaea","Teleostei","Perciformes","Gobiidae","Akko"
"74","itis","Membras vagrans","Teleostei","Atheriniformes","Atherinopsidae","Membras"
"75","itis","Gobiomorus polylepis","Teleostei","Perciformes","Eleotridae","Gobiomorus"
"76","itis","Eviota nigriventris","Teleostei","Perciformes","Gobiidae","Eviota"
"77","itis","Eviota pseudostigma","Teleostei","Perciformes","Gobiidae","Eviota"
"78","itis","Eviota herrei","Teleostei","Perciformes","Gobiidae","Eviota"
"79","itis","Gobiodon spilophthalmus","Teleostei","Perciformes","Gobiidae","Gobiodon"
"80","itis","Lotilia graciliosa","Teleostei","Perciformes","Gobiidae","Lotilia"
"81","itis","Stiphodon percnopterygionus","Teleostei","Perciformes","Gobiidae","Stiphodon"
"82","itis","Chelonodon dapsilis",NA,NA,NA,NA
"83","itis","Canthigaster flavoreticulata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster"
"84","itis","Arothron carduus","Teleostei","Tetraodontiformes","Tetraodontidae","Arothron"
"85","itis","Sphoeroides andersonianus","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides"
"86","itis","Sphoeroides georgemilleri","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides"
"87","itis","Takifugu variomaculatus","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu"
"88","itis","Torquigener randalli","Teleostei","Tetraodontiformes","Tetraodontidae","Torquigener"
"89","itis","Torquigener marleyi","Teleostei","Tetraodontiformes","Tetraodontidae","Torquigener"
"90","itis","Canthigaster investigatoris","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster"
"91","itis","Tetraodon implutus",NA,NA,NA,NA
"92","itis","Torquigener hicksi","Teleostei","Tetraodontiformes","Tetraodontidae","Torquigener"
"93","itis","Lagocephalus cheesemanii","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus"
"94","itis","Sphoeroides nitidus","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides"
"95","itis","Arothron leopardus","Teleostei","Tetraodontiformes","Tetraodontidae","Arothron"
"96","itis","Acanthostracion notacanthus","Teleostei","Tetraodontiformes","Ostraciidae","Acanthostracion"
"97","itis","Canthigaster punctata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster"
"98","itis","Takifugu basilevskianus","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu"
"99","itis","Takifugu pseudommus","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu"
"100","itis","Emblemariopsis arawak",NA,NA,NA,NA
"101","itis","Albula argentea",NA,NA,NA,NA
"102","itis","Albula oligolepis",NA,NA,NA,NA
"103","itis","Albula virgata",NA,NA,NA,NA
"104","itis","Pterothrissus gissu","Teleostei","Albuliformes","Albulidae","Pterothrissus"
"105","itis","Elops hawaiensis","Teleostei","Elopiformes","Elopidae","Elops"
"106","itis","Elops smithi",NA,NA,NA,NA
"107","itis","Lutjanus agennes","Teleostei","Perciformes","Lutjanidae","Lutjanus"
"108","itis","Paracaesio waltervadi","Teleostei","Perciformes","Lutjanidae","Paracaesio"
"109","itis","Ocyurus chrysurus","Teleostei","Perciformes","Lutjanidae","Ocyurus"
"110","itis","Lutjanus goreensis","Teleostei","Perciformes","Lutjanidae","Lutjanus"
"111","itis","Lutjanus endecacanthus","Teleostei","Perciformes","Lutjanidae","Lutjanus"
"112","itis","Lutjanus dentatus","Teleostei","Perciformes","Lutjanidae","Lutjanus"
"113","itis","Paracaesio paragrapsimodon","Teleostei","Perciformes","Lutjanidae","Paracaesio"
"114","itis","Anisotremus surinamensis","Teleostei","Perciformes","Haemulidae","Anisotremus"
"115","itis","Parakuhlia macrophthalmus","Teleostei","Perciformes","Haemulidae","Parakuhlia"
"116","itis","Plectorhinchus chubbi","Teleostei","Perciformes","Haemulidae","Plectorhinchus"
"117","itis","Plectorhinchus mediterraneus","Teleostei","Perciformes","Haemulidae","Plectorhinchus"
"118","itis","Salilota australis","Teleostei","Gadiformes","Moridae","Salilota"
"119","itis","Patagonotothen ramsayi","Teleostei","Perciformes","Nototheniidae","Patagonotothen"
"120","itis","Bathygobius geminatus",NA,NA,NA,NA
"121","itis","Chlopsis dentatus","Teleostei","Anguilliformes","Chlopsidae","Chlopsis"
"122","itis","Anarchias supremus",NA,NA,NA,NA
"123","itis","Diaphenchelys pelonates",NA,NA,NA,NA
"124","itis","Enchelycore nycturanus","Teleostei","Anguilliformes","Muraenidae","Enchelycore"
"125","itis","Gymnothorax austrinus","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"126","itis","Gymnothorax bacalladoi","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"127","itis","Gymnothorax hansi",NA,NA,NA,NA
"128","itis","Gymnothorax polyspondylus","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"129","itis","Gymnothorax prolatus","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"130","itis","Gymnothorax randalli","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"131","itis","Gymnothorax sagmacephalus","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"132","itis","Gymnothorax shaoi",NA,NA,NA,NA
"133","itis","Gymnothorax sokotrensis","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"134","itis","Gymnothorax vagrans","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"135","itis","Uropterygius genie","Teleostei","Anguilliformes","Muraenidae","Uropterygius"
"136","itis","Uropterygius golanii","Teleostei","Anguilliformes","Muraenidae","Uropterygius"
"137","itis","Myroconger compressus","Teleostei","Anguilliformes","Myrocongridae","Myroconger"
"138","itis","Derilissus nanus","Teleostei","Perciformes","Gobiesocidae","Derilissus"
"139","itis","Gramma dejongi",NA,NA,NA,NA
"140","itis","Parioglossus lineatus","Teleostei","Perciformes","Microdesmidae","Parioglossus"
"141","itis","Sicyopterus macrostetholepis","Teleostei","Perciformes","Gobiidae","Sicyopterus"
"142","itis","Taenioides cirratus","Teleostei","Perciformes","Gobiidae","Taenioides"
"143","itis","Kuhlia munda","Teleostei","Perciformes","Kuhliidae","Kuhlia"
"144","itis","Rhyacichthys guilberti","Teleostei","Perciformes","Rhyacichthyidae","Rhyacichthys"
"145","itis","Oneirodes bradburyae","Teleostei","Lophiiformes","Oneirodidae","Oneirodes"
"146","itis","Parasaccogaster rhamphidognatha",NA,NA,NA,NA
"147","itis","Eustomias leptobolus","Teleostei","Stomiiformes","Stomiidae","Eustomias"
"148","itis","Sciades passany","Teleostei","Siluriformes","Ariidae","Sciades"
"149","itis","Rhombosolea retiaria","Teleostei","Pleuronectiformes","Rhombosoleidae","Rhombosolea"
"150","itis","Ariosoma anago","Teleostei","Anguilliformes","Congridae","Ariosoma"
"151","itis","Ophichthus leonensis","Teleostei","Anguilliformes","Ophichthidae","Ophichthus"
"152","itis","Heteroconger tricia","Teleostei","Anguilliformes","Congridae","Heteroconger"
"153","itis","Promyllantor atlanticus",NA,NA,NA,NA
"154","itis","Ichthyapus insularis","Teleostei","Anguilliformes","Ophichthidae","Ichthyapus"
"155","itis","Ariosoma obud","Teleostei","Anguilliformes","Congridae","Ariosoma"
"156","itis","Gorgasia sillneri","Teleostei","Anguilliformes","Congridae","Gorgasia"
"157","itis","Gorgasia inferomaculata","Teleostei","Anguilliformes","Congridae","Gorgasia"
"158","itis","Ariosoma bauchotae","Teleostei","Anguilliformes","Congridae","Ariosoma"
"159","itis","Hemerorhinus opici","Teleostei","Anguilliformes","Ophichthidae","Hemerorhinus"
"160","itis","Ariosoma multivertebratum",NA,NA,NA,NA
"161","itis","Heteroconger tomberua","Teleostei","Anguilliformes","Congridae","Heteroconger"
"162","itis","Xyrias guineensis","Teleostei","Anguilliformes","Ophichthidae","Xyrias"
"163","itis","Ariosoma ophidiophthalmus","Teleostei","Anguilliformes","Congridae","Ariosoma"
"164","itis","Ariosoma anagoides","Teleostei","Anguilliformes","Congridae","Ariosoma"
"165","itis","Dalophis obtusirostris","Teleostei","Anguilliformes","Ophichthidae","Dalophis"
"166","itis","Ariosoma nigrimanum","Teleostei","Anguilliformes","Congridae","Ariosoma"
"167","itis","Heteroconger chapmani","Teleostei","Anguilliformes","Congridae","Heteroconger"
"168","itis","Herpetoichthys regius",NA,NA,NA,NA
"169","itis","Gnathophis xenica","Teleostei","Anguilliformes","Congridae","Gnathophis"
"170","itis","Acromycter longipectoralis",NA,NA,NA,NA
"171","itis","Gnathophis heterolinea","Teleostei","Anguilliformes","Congridae","Gnathophis"
"172","itis","Kenyaconger heemstrai","Teleostei","Anguilliformes","Congridae","Kenyaconger"
"173","itis","Dalophis multidentatus","Teleostei","Anguilliformes","Ophichthidae","Dalophis"
"174","itis","Castleichthys auritus",NA,NA,NA,NA
"175","itis","Apterichtus gracilis","Teleostei","Anguilliformes","Ophichthidae","Apterichtus"
"176","itis","Conger philippinus","Teleostei","Anguilliformes","Congridae","Conger"
"177","itis","Histiobranchus bathybius","Teleostei","Anguilliformes","Synaphobranchidae","Histiobranchus"
"178","itis","Gordiichthys ergodes","Teleostei","Anguilliformes","Ophichthidae","Gordiichthys"
"179","itis","Bathycongrus bleekeri","Teleostei","Anguilliformes","Congridae","Bathycongrus"
"180","itis","Ariosoma mellissii","Teleostei","Anguilliformes","Congridae","Ariosoma"
"181","itis","Ariosoma megalops","Teleostei","Anguilliformes","Congridae","Ariosoma"
"182","itis","Bathycongrus trilineatus","Teleostei","Anguilliformes","Congridae","Bathycongrus"
"183","itis","Rhynchoconger squaliceps","Teleostei","Anguilliformes","Congridae","Rhynchoconger"
"184","itis","Ariosoma sazonovi",NA,NA,NA,NA
"185","itis","Bascanichthys inopinatus","Teleostei","Anguilliformes","Ophichthidae","Bascanichthys"
"186","itis","Paraconger ophichthys","Teleostei","Anguilliformes","Congridae","Paraconger"
"187","itis","Gorgasia cotroneii","Teleostei","Anguilliformes","Congridae","Gorgasia"
"188","itis","Heteroconger balteatus","Teleostei","Anguilliformes","Congridae","Heteroconger"
"189","itis","Albula koreana",NA,NA,NA,NA
"190","itis","Ilisha obfuscata","Teleostei","Clupeiformes","Pristigasteridae","Ilisha"
"191","itis","Pellona dayi","Teleostei","Clupeiformes","Pristigasteridae","Pellona"
"192","itis","Upeneus indicus",NA,NA,NA,NA
"193","itis","Acentrogobius ennorensis","Teleostei","Perciformes","Gobiidae","Acentrogobius"
"194","itis","Awaous fluviatilis","Teleostei","Perciformes","Gobiidae","Awaous"
"195","itis","Oligolepis dasi",NA,NA,NA,NA
"196","itis","Oxyurichthys paulae","Teleostei","Perciformes","Gobiidae","Oxyurichthys"
"197","itis","Parapocryptes rictuosus","Teleostei","Perciformes","Gobiidae","Parapocryptes"
"198","itis","Silhouettea indica","Teleostei","Perciformes","Gobiidae","Silhouettea"
"199","itis","Cynoglossus dubius","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"200","itis","Zebrias annandalei",NA,NA,NA,NA
"201","itis","Zebrias keralensis","Teleostei","Pleuronectiformes","Soleidae","Zebrias"
"202","itis","Scyliorhinus haeckelii","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Scyliorhinus"
"203","itis","Cirrhigaleus asper","Chondrichthyes","Squaliformes","Squalidae","Cirrhigaleus"
"204","itis","Plecoglossus altivelis","Teleostei","Osmeriformes","Osmeridae","Plecoglossus"
"205","itis","Eleotris sandwicensis","Teleostei","Perciformes","Eleotridae","Eleotris"
"206","itis","Lentipes concolor","Teleostei","Perciformes","Gobiidae","Lentipes"
"207","itis","Luciogobius pallidus","Teleostei","Perciformes","Gobiidae","Luciogobius"
"208","itis","Mordacia lapicida","Cephalaspidomorphi","Petromyzontiformes","Mordaciidae","Mordacia"
"209","itis","Foa madagascariensis","Teleostei","Perciformes","Apogonidae","Foa"
"210","itis","Paraliparis plagiostomus","Teleostei","Scorpaeniformes","Liparidae","Paraliparis"
"211","itis","Cnidoglanis macrocephalus","Teleostei","Siluriformes","Plotosidae","Cnidoglanis"
"212","itis","Callionymus leucobranchialis","Teleostei","Perciformes","Callionymidae","Callionymus"
"213","itis","Thamnaconus melanoproctes","Teleostei","Tetraodontiformes","Monacanthidae","Thamnaconus"
"214","itis","Bathycongrus retrotinctus","Teleostei","Anguilliformes","Congridae","Bathycongrus"
"215","itis","Apogon semilineatus","Teleostei","Perciformes","Apogonidae","Apogon"
"216","itis","Coelorinchus velifer",NA,NA,NA,NA
"217","itis","Suezichthys bifurcatus","Teleostei","Perciformes","Labridae","Suezichthys"
"218","itis","Caulolatilus williamsi","Teleostei","Perciformes","Malacanthidae","Caulolatilus"
"219","itis","Bathypterois oddi","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"220","itis","Cynoglossus maccullochi","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus"
"221","itis","Oneirodes epithales","Teleostei","Lophiiformes","Oneirodidae","Oneirodes"
"222","itis","Heteroconger taylori","Teleostei","Anguilliformes","Congridae","Heteroconger"
"223","itis","Callionymus platycephalus","Teleostei","Perciformes","Callionymidae","Callionymus"
"224","itis","Astrabe fasciata","Teleostei","Perciformes","Gobiidae","Astrabe"
"225","itis","Chlopsis kazuko","Teleostei","Anguilliformes","Chlopsidae","Chlopsis"
"226","itis","Silhouettea evanida","Teleostei","Perciformes","Gobiidae","Silhouettea"
"227","itis","Amblyeleotris callopareia","Teleostei","Perciformes","Gobiidae","Amblyeleotris"
"228","itis","Chaenopsis coheni","Teleostei","Perciformes","Chaenopsidae","Chaenopsis"
"229","itis","Psednos andriashevi","Teleostei","Scorpaeniformes","Liparidae","Psednos"
"230","itis","Gymnapogon melanogaster","Teleostei","Perciformes","Apogonidae","Gymnapogon"
"231","itis","Cabillus macrophthalmus","Teleostei","Perciformes","Gobiidae","Cabillus"
"232","itis","Bollmannia stigmatura","Teleostei","Perciformes","Gobiidae","Bollmannia"
"233","itis","Careproctus cactiformis","Teleostei","Scorpaeniformes","Liparidae","Careproctus"
"234","itis","Cirrhilabrus rhomboidalis","Teleostei","Perciformes","Labridae","Cirrhilabrus"
"235","itis","Apodocreedia vanderhorsti","Teleostei","Perciformes","Creediidae","Apodocreedia"
"236","itis","Bathymaster derjugini","Teleostei","Perciformes","Bathymasteridae","Bathymaster"
"237","itis","Synclidopus macleayanus","Teleostei","Pleuronectiformes","Soleidae","Synclidopus"
"238","itis","Psednos harteli","Teleostei","Scorpaeniformes","Liparidae","Psednos"
"239","itis","Xenomystax trucidans","Teleostei","Anguilliformes","Congridae","Xenomystax"
"240","itis","Coelorinchus aratrum",NA,NA,NA,NA
"241","itis","Congrogadus winterbottomi","Teleostei","Perciformes","Pseudochromidae","Congrogadus"
"242","itis","Acreichthys hajam","Teleostei","Tetraodontiformes","Monacanthidae","Acreichthys"
"243","itis","Thamnaconus fijiensis","Teleostei","Tetraodontiformes","Monacanthidae","Thamnaconus"
"244","itis","Acanthistius brasilianus","Teleostei","Perciformes","Serranidae","Acanthistius"
"245","itis","Plectranthias pallidus","Teleostei","Perciformes","Serranidae","Plectranthias"
"246","itis","Congrogadus amplimaculatus","Teleostei","Perciformes","Pseudochromidae","Congrogadus"
"247","itis","Coloconger japonicus","Teleostei","Anguilliformes","Colocongridae","Coloconger"
"248","itis","Allomycterus pilatus","Teleostei","Tetraodontiformes","Diodontidae","Allomycterus"
"249","itis","Careproctus minimus","Teleostei","Scorpaeniformes","Liparidae","Careproctus"
"250","itis","Chromis flavicauda","Teleostei","Perciformes","Pomacentridae","Chromis"
"251","itis","Callionymus whiteheadi","Teleostei","Perciformes","Callionymidae","Callionymus"
"252","itis","Careproctus mederi","Teleostei","Scorpaeniformes","Liparidae","Careproctus"
"253","itis","Halichoeres melas","Teleostei","Perciformes","Labridae","Halichoeres"
"254","itis","Dactyloscopus zelotes","Teleostei","Perciformes","Dactyloscopidae","Dactyloscopus"
"255","itis","Platycephalus indicus","Teleostei","Scorpaeniformes","Platycephalidae","Platycephalus"
"256","itis","Caulolatilus dooleyi","Teleostei","Perciformes","Malacanthidae","Caulolatilus"
"257","itis","Callionymus macclesfieldensis","Teleostei","Perciformes","Callionymidae","Callionymus"
"258","itis","Prognatholiparis ptychomandibularis","Teleostei","Scorpaeniformes","Liparidae","Prognatholiparis"
"259","itis","Chirolophis snyderi","Teleostei","Perciformes","Stichaeidae","Chirolophis"
"260","itis","Asarcenchelys longimanus","Teleostei","Anguilliformes","Ophichthidae","Asarcenchelys"
"261","itis","Centropogon latifrons","Teleostei","Scorpaeniformes","Scorpaenidae","Centropogon"
"262","itis","Brachysomophis longipinnis","Teleostei","Anguilliformes","Ophichthidae","Brachysomophis"
"263","itis","Austroglossus microlepis","Teleostei","Pleuronectiformes","Soleidae","Austroglossus"
"264","itis","Araiophos eastropas","Teleostei","Stomiiformes","Sternoptychidae","Araiophos"
"265","itis","Coelorinchus shcherbachevi",NA,NA,NA,NA
"266","itis","Antimora microlepis","Teleostei","Gadiformes","Moridae","Antimora"
"267","itis","Careproctus pallidus","Teleostei","Scorpaeniformes","Liparidae","Careproctus"
"268","itis","Bathylaco macrophthalmus","Teleostei","Osmeriformes","Bathylaconidae","Bathylaco"
"269","itis","Serranus atricauda","Teleostei","Perciformes","Serranidae","Serranus"
"270","itis","Cochlefelis insidiator",NA,NA,NA,NA
"271","itis","Prognathodes guezei","Teleostei","Perciformes","Chaetodontidae","Prognathodes"
"272","itis","Prognathodes guyotensis","Teleostei","Perciformes","Chaetodontidae","Prognathodes"
"273","itis","Chaetodon ocellicaudus","Teleostei","Perciformes","Chaetodontidae","Chaetodon"
"274","itis","Chaetodon bennetti","Teleostei","Perciformes","Chaetodontidae","Chaetodon"
"275","itis","Chaetodon andamanensis","Teleostei","Perciformes","Chaetodontidae","Chaetodon"
"276","itis","Chaetodon reticulatus","Teleostei","Perciformes","Chaetodontidae","Chaetodon"
"277","itis","Amphichaetodon melbae","Teleostei","Perciformes","Chaetodontidae","Amphichaetodon"
"278","itis","Apolemichthys guezei","Teleostei","Perciformes","Pomacanthidae","Apolemichthys"
"279","itis","Chaetodontoplus caeruleopunctatus","Teleostei","Perciformes","Pomacanthidae","Chaetodontoplus"
"280","itis","Conocara nigrum","Teleostei","Osmeriformes","Alepocephalidae","Conocara"
"281","itis","Bathygobius ostreicola","Teleostei","Perciformes","Gobiidae","Bathygobius"
"282","itis","Scomberomorus guttatus","Teleostei","Perciformes","Scombridae","Scomberomorus"
"283","itis","Istiompax indica","Teleostei","Perciformes","Istiophoridae","Istiompax"
"284","itis","Tetrapturus angustirostris","Teleostei","Perciformes","Istiophoridae","Tetrapturus"
"285","itis","Rastrelliger brachysoma","Teleostei","Perciformes","Scombridae","Rastrelliger"
"286","itis","Rastrelliger faughni","Teleostei","Perciformes","Scombridae","Rastrelliger"
"287","itis","Rastrelliger kanagurta","Teleostei","Perciformes","Scombridae","Rastrelliger"
"288","itis","Tetrapturus georgii","Teleostei","Perciformes","Istiophoridae","Tetrapturus"
"289","itis","Scomberomorus sinensis","Teleostei","Perciformes","Scombridae","Scomberomorus"
"290","itis","Scomberomorus plurilineatus","Teleostei","Perciformes","Scombridae","Scomberomorus"
"291","itis","Thunnus tonggol","Teleostei","Perciformes","Scombridae","Thunnus"
"292","itis","Scomberomorus niphonius","Teleostei","Perciformes","Scombridae","Scomberomorus"
"293","itis","Cerdale paludicola","Teleostei","Perciformes","Microdesmidae","Cerdale"
"294","itis","Cerdale prolata","Teleostei","Perciformes","Microdesmidae","Cerdale"
"295","itis","Clarkichthys bilineatus","Teleostei","Perciformes","Microdesmidae","Clarkichthys"
"296","itis","Microdesmus affinis","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"297","itis","Microdesmus dipus","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"298","itis","Microdesmus dorsipunctatus","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"299","itis","Microdesmus hildebrandi","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"300","itis","Microdesmus intermedius","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"301","itis","Microdesmus knappi","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"302","itis","Microdesmus multiradiatus","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"303","itis","Microdesmus retropinnis","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"304","itis","Microdesmus suttkusi","Teleostei","Perciformes","Microdesmidae","Microdesmus"
"305","itis","Sphyraena lucasana","Teleostei","Perciformes","Sphyraenidae","Sphyraena"
"306","itis","Cynoponticus coniceps","Teleostei","Anguilliformes","Muraenesocidae","Cynoponticus"
"307","itis","Phthanophaneron harveyi","Teleostei","Beryciformes","Anomalopidae","Phthanophaneron"
"308","itis","Bathygadus sulcatus","Teleostei","Gadiformes","Macrouridae","Bathygadus"
"309","itis","Coelorinchus dorsalis",NA,NA,NA,NA
"310","itis","Coelorinchus macrolepis",NA,NA,NA,NA
"311","itis","Coelorinchus notatus",NA,NA,NA,NA
"312","itis","Coelorinchus sexradiatus",NA,NA,NA,NA
"313","itis","Coelorinchus triocellatus",NA,NA,NA,NA
"314","itis","Coelorinchus weberi",NA,NA,NA,NA
"315","itis","Coryphaenoides camurus","Teleostei","Gadiformes","Macrouridae","Coryphaenoides"
"316","itis","Coryphaenoides dubius","Teleostei","Gadiformes","Macrouridae","Coryphaenoides"
"317","itis","Gadomus magnifilis","Teleostei","Gadiformes","Macrouridae","Gadomus"
"318","itis","Plagiotremus iosodon","Teleostei","Perciformes","Blenniidae","Plagiotremus"
"319","itis","Equulites laterofenestra",NA,NA,NA,NA
"320","itis","Hypoatherina crenolepis","Teleostei","Atheriniformes","Atherinidae","Hypoatherina"
"321","itis","Sebastapistes taeniophrys",NA,NA,NA,NA
"322","itis","Sillago argentifasciata","Teleostei","Perciformes","Sillaginidae","Sillago"
"323","itis","Gobionellus liolepis","Teleostei","Perciformes","Gobiidae","Gobionellus"
"324","itis","Aplatophis zorro","Teleostei","Anguilliformes","Ophichthidae","Aplatophis"
"325","itis","Tanyemblemaria alleni","Teleostei","Perciformes","Chaenopsidae","Tanyemblemaria"
"326","itis","Ilypnus luculentus","Teleostei","Perciformes","Gobiidae","Ilypnus"
"327","itis","Lythrypnus cobalus","Teleostei","Perciformes","Gobiidae","Lythrypnus"
"328","itis","Gobiosoma nudum","Teleostei","Perciformes","Gobiidae","Gobiosoma"
"329","itis","Cottoclinus canops","Teleostei","Perciformes","Labrisomidae","Cottoclinus"
"330","itis","Paralabrax callaensis","Teleostei","Perciformes","Serranidae","Paralabrax"
"331","itis","Heteroconger canabus","Teleostei","Anguilliformes","Congridae","Heteroconger"
"332","itis","Gobiesox crassicorpus","Teleostei","Perciformes","Gobiesocidae","Gobiesox"
"333","itis","Gordiichthys combibus","Teleostei","Anguilliformes","Ophichthidae","Gordiichthys"
"334","itis","Labrisomus wigginsi","Teleostei","Perciformes","Labrisomidae","Labrisomus"
"335","itis","Paraclinus altivelis","Teleostei","Perciformes","Labrisomidae","Paraclinus"
"336","itis","Semicossyphus darwini","Teleostei","Perciformes","Labridae","Semicossyphus"
"337","itis","Uropterygius polystictus","Teleostei","Anguilliformes","Muraenidae","Uropterygius"
"338","itis","Gobiesox marijeanae","Teleostei","Perciformes","Gobiesocidae","Gobiesox"
"339","itis","Paralabrax loro","Teleostei","Perciformes","Serranidae","Paralabrax"
"340","itis","Xenichthys rupestris","Teleostei","Perciformes","Haemulidae","Xenichthys"
"341","itis","Starksia posthon","Teleostei","Perciformes","Labrisomidae","Starksia"
"342","itis","Gymnothorax eurygnathos","Teleostei","Anguilliformes","Muraenidae","Gymnothorax"
"343","itis","Gobiesox milleri","Teleostei","Perciformes","Gobiesocidae","Gobiesox"
"344","itis","Opistognathus walkeri",NA,NA,NA,NA
"345","itis","Batrachoides walkeri","Teleostei","Batrachoidiformes","Batrachoididae","Batrachoides"
"346","itis","Lythrypnus rhizophora","Teleostei","Perciformes","Gobiidae","Lythrypnus"
"347","itis","Notarius armbrusteri",NA,NA,NA,NA
"348","itis","Aboma etheostoma","Teleostei","Perciformes","Gobiidae","Aboma"
"349","itis","Chriolepis tagus","Teleostei","Perciformes","Gobiidae","Chriolepis"
"350","itis","Opistognathus brochus",NA,NA,NA,NA
"351","itis","Bollmannia marginalis","Teleostei","Perciformes","Gobiidae","Bollmannia"
"352","itis","Atherinella nesiotes","Teleostei","Atheriniformes","Atherinopsidae","Atherinella"
"353","itis","Bollmannia gomezi","Teleostei","Perciformes","Gobiidae","Bollmannia"
"354","itis","Opistognathus smithvanizi",NA,NA,NA,NA
"355","itis","Cathorops steindachneri","Teleostei","Siluriformes","Ariidae","Cathorops"
"356","itis","Chaenopsis deltarrhis","Teleostei","Perciformes","Chaenopsidae","Chaenopsis"
"357","itis","Gobiesox stenocephalus","Teleostei","Perciformes","Gobiesocidae","Gobiesox"
"358","itis","Merluccius gayi","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"359","itis","Halichoeres aestuaricola","Teleostei","Perciformes","Labridae","Halichoeres"
"360","itis","Orthopristis forbesi","Teleostei","Perciformes","Haemulidae","Orthopristis"
"361","itis","Callechelys cliffi","Teleostei","Anguilliformes","Ophichthidae","Callechelys"
"362","itis","Parrella fusca","Teleostei","Perciformes","Gobiidae","Parrella"
"363","itis","Gobionellus daguae","Teleostei","Perciformes","Gobiidae","Gobionellus"
"364","itis","Notarius insculptus",NA,NA,NA,NA
"365","itis","Paralichthys woolmani","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys"
"366","itis","Pherallodiscus varius","Teleostei","Perciformes","Gobiesocidae","Pherallodiscus"
"367","itis","Cryptotrema seftoni","Teleostei","Perciformes","Labrisomidae","Cryptotrema"
"368","itis","Trinectes opercularis","Teleostei","Pleuronectiformes","Achiridae","Trinectes"
"369","itis","Bollmannia ocellata","Teleostei","Perciformes","Gobiidae","Bollmannia"
"370","itis","Emblemaria nivipes","Teleostei","Perciformes","Chaenopsidae","Emblemaria"
"371","itis","Notarius lentiginosus",NA,NA,NA,NA
"372","itis","Orthopristis lethopristis","Teleostei","Perciformes","Haemulidae","Orthopristis"
"373","itis","Evermannia panamensis","Teleostei","Perciformes","Gobiidae","Evermannia"
"374","itis","Pomadasys empherus","Teleostei","Perciformes","Haemulidae","Pomadasys"
"375","itis","Paralabrax auroguttatus","Teleostei","Perciformes","Serranidae","Paralabrax"
"376","itis","Scorpaena guttata","Teleostei","Scorpaeniformes","Scorpaenidae","Scorpaena"
"377","itis","Malacoctenus costaricanus","Teleostei","Perciformes","Labrisomidae","Malacoctenus"
"378","itis","Protemblemaria perla","Teleostei","Perciformes","Chaenopsidae","Protemblemaria"
"379","itis","Cathorops tuyra","Teleostei","Siluriformes","Ariidae","Cathorops"
"380","itis","Paralabrax humeralis","Teleostei","Perciformes","Serranidae","Paralabrax"
"381","itis","Leuropharus lasiops","Teleostei","Anguilliformes","Ophichthidae","Leuropharus"
"382","itis","Cerdale ionthas","Teleostei","Perciformes","Microdesmidae","Cerdale"
"383","itis","Akko brevis","Teleostei","Perciformes","Gobiidae","Akko"
"384","itis","Citharichthys gordae","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys"
"385","itis","Hemilutjanus macrophthalmos","Teleostei","Perciformes","Serranidae","Hemilutjanus"
"386","itis","Akko rossi","Teleostei","Perciformes","Gobiidae","Akko"
"387","itis","Bollmannia umbrosa","Teleostei","Perciformes","Gobiidae","Bollmannia"
"388","itis","Citharichthys gnathus","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys"
