internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
135484,Latimeria menadoensis,ANIMALIA,CHORDATA,SARCOPTERYGII,COELACANTHIFORMES,LATIMERIIDAE,Latimeria,menadoensis,,,,,"Pouyaud, Wirjoatmodjo, Rachmatika, Tjakrawidjaja, Hadiaty &amp; Hadie, 1999",This species is nearly identical in appearance to <i>Latimeria chalumnae</i> from the western Indian Ocean.
15184,Ogilbia galapagosensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Ogilbia,galapagosensis,,,,,"(Poll &amp; LeLeup, 1965)",There are no specimens known from any collection. The seven type specimens are missing. This species was collected from four cave systems in Santa Cruz Island in the 1960s. It is currently known from photographs and observations in the wild from the 1990s.
154639,Gobiesox canidens,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Gobiesox,canidens,,,,,"(Briggs, 1951)",
154657,Bathygobius lineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Bathygobius,lineatus,,,,,"(Jenyns, 1841)","Miller and Stefanni (2001) recognized a different subspecies at each of its three known localities: <span style=""font-style: italic;"">Bathygobius lineatus arundelii, B. l. lineatus</span> and <span style=""font-style: italic;"">B. l. lupinus</span>, respectively."
154738,Callionymus comptus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CALLIONYMIDAE,Callionymus,comptus,,,,,"Randall, 1999",
154763,Axoclinus multicinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Axoclinus,multicinctus,,,,,"Allen &amp; Robertson, 1992",
154817,Malacoctenus zonogaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Malacoctenus,zonogaster,,,,,"Heller &amp; Snodgrass, 1903",
154876,Aioliops brachypterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Aioliops,brachypterus,,,,,"Rennis &amp; Hoese, 1987",
155156,Lepidonectes corallicola,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Lepidonectes,corallicola,,,,,"(Kendall &amp; Radcliffe, 1912)",
165861,Holacanthus clarionensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Holacanthus,clarionensis,,,,,"Gilbert, 1890",
169628,Coregonus subautumnalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,subautumnalis,,,,,"Kaganowsky, 1932",
170314,Makaira nigricans,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Makaira,nigricans,,,,,"Lacepède, 1802","<p>Blue Marlin (<span style=""font-style: italic;"">Makaira nigricans</span>) of the Indo-Pacific and the Atlantic are conspecific (Buonaccorsi <span style=""font-style: italic;"">et al</span>. 1999, 2001; Collette <span style=""font-style: italic;"">et al</span>. 2006). The Indo-Pacific Blue Marlin previously was known as <span style=""font-style: italic;"">Makaira mazara</span> (Jordan and Snyder).<br/></p>"
170322,Kajikia albida,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Kajikia,albida,,,,,"(Poey, 1860)","This species was previously known as <span style=""font-style: italic;"">Tetrapturus albidus</span> (Collette <span style=""font-style: italic;"">et al</span>. 2006). There is a question as to whether this species is distinct from the Pacific Striped Marlin, <span style=""font-style: italic;"">Kajikia audax</span> (Graves 1998, Collette <span style=""font-style: italic;"">et al</span>. 2006, Hanner <span style=""font-style: italic;"">et al</span>. 2011).<span style=""background-color: yellow;""></span>"
17604,Plectranthias chungchowensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Plectranthias,chungchowensis,,,,,"Shen &amp; Lin, 1984",
17710,Myzopsetta ferruginea,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Myzopsetta,ferruginea,,,,,"(Storer, 1839)","<span style=""background-color: white;"">This species was previously referred to as <em>Pleuronectes ferrugineus</em>, then&#160;<em>Limanda ferruginea</em>, and is now placed in the genus&#160;<em>Myzopsetta</em>&#160;(Vinnikov <em>et al.</em>&#160;2018).</span>"
180123,Ecsenius kurti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Ecsenius,kurti,,,,,"Springer, 1988",
180133,Paradiancistrus cuyoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,DINEMATICHTHYIDAE,Paradiancistrus,cuyoensis,,,,,"Schwarzhans, Møller &amp; Nielsen, 2005",
180142,Zebrias lucapensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Zebrias,lucapensis,,,,,"Seigel &amp; Adamson, 1985",
181328,Pangasius krempfi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,PANGASIIDAE,Pangasius,krempfi,,,,,"Fang &amp; Chaux, 1949",
183221,Myxodagnus sagitta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Myxodagnus,sagitta,,,,,"Myers &amp; Wade, 1946",
183265,Tomicodon vermiculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Tomicodon,vermiculatus,,,,,"Briggs, 1955",
183284,Daector schmitti,ANIMALIA,CHORDATA,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Daector,schmitti,,,,,"Collette, 1968",
