date,data_src,class,order,family,genus_species,length_m,mature_age,longevity,lat_range,long_range,trophic_level
2013-02-01,fph,Actinopterygii,Perciformes,Glaucosomatidae,Glaucosoma buergeri,0.45,4.8,20.8,50.465,24,NA
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Acanthurus fowleri,0.45,2.8,11.4,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus fulvus,0.4,1.1,4,103.9688,189,4.1
2013-02-01,fph,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon wiebeli,0.19,0.9,2.9,5.4683,15,2.7
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Parupeneus indicus,0.45,2.2,8.9,59.2043,149,3.5
2013-02-01,fph,Actinopterygii,Ophidiiformes,Ophidiidae,Brotula multibarbata,1,4.5,20.6,60.4909,229,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Caesionidae,Caesio cuning,0.6,2.2,9,50.61,88,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Cromileptes altivelis,0.7,4.1,17.9,55.685,130,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus cyanocheilus,0.16,1.3,4.3,43.8699,73,NA
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus marginatus,0.27,1.6,5.9,25.6204,99,2
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus truncatus,0.16,1.3,4.3,51.82,86,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres decacanthus,0.091,0.7,1.9,8.7,7,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres erythrourus,0.3,1.3,4.9,63.925,120,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Leiognathidae,Leiognathus dussumieri,0.14,0.9,2.7,53.1467,97,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus sexfasciatus,0.4,1.5,5.6,52.8317,119,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Rhabdosargus sarba,0.8,5.8,26.1,63.8333,134,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Priacanthidae,Priacanthus tayenus,0.35,1.2,4.4,53.845,105,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Zanclidae,Zanclus cornutus,0.23,0.1,0,66.6833,261,2.9
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus lutjanus,0.35,1.5,5.2,57.65,148,4
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Parupeneus chrysopleuron,0.55,2.6,10.6,49.89,24,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Acanthostracion polygonius,0.5,0.1,0,58.9797,95,2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Acanthostracion quadricornis,0.55,0.1,0,87.7767,272,3
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Ostraciidae,Acanthostracion notacanthus,0.5,0.1,0,1.08333,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Acanthopagrus latus,0.5,3.2,12.7,51.7333,95,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Acanthuridae,Acanthurus lineatus,0.38,1.2,4,60.2167,187,2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Arothron hispidus,0.5,2.8,11.4,68.7,262,3.1
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Hexagrammidae,Zaniolepis frenata,0.25,2.8,10.5,4.0117,5,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Scaridae,Scarus maculipinna,0.19,1,3.3,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Mullidae,Upeneus moluccensis,0.2,1.2,4.4,68.7367,122,3.6
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Arius maculatus,0.8,1.7,7,25.29,53,3.4
2013-02-01,fph,Actinopterygii,Siluriformes,Ariidae,Plicofollis argyropleuron,0.5,3.4,14.3,37.8967,64,3.4
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza affinis,0.3,2.7,10.1,3.74,5,2.9
2013-02-01,fph,Actinopterygii,Mugiliformes,Mugilidae,Liza vaigiensis,0.63,3.9,16.8,75,235,2.3
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Haemulon maculicauda,0.3,6.1,23.6,32.32,38,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres baconensis,0.17800000000000002,0.9,3,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Gerres phaiya,0.13699999999999998,0.9,2.8,1.0334,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Cephalopholis urodeta,0.28,0.7,2,56.4833,203,4
2013-02-01,fph,Actinopterygii,Perciformes,Siganidae,Siganus doliatus,0.25,1.2,4.2,36.1119,83,2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus caeruleopunctatus,0.45,4,15.8,13.31,22,NA
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Orthopristis forbesi,0.305,2.6,9.8,2.85,3,NA
2013-02-01,fph,Actinopterygii,Perciformes,Malacanthidae,Caulolatilus princeps,1.02,5.7,26.2,58.2433,48,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Pagellus acarne,0.36,3.5,13.5,42.4108,56,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Epigonidae,Epigonus denticulatus,0.2,2.4,8.5,86.9852,337,3.3
2013-02-01,fph,Actinopterygii,Gadiformes,Moridae,Antimora microlepis,0.75,7.2,31.8,44.4433,84,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Microlepidotus inornatus,0.45,2.9,11.9,24.27,34,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Centracanthidae,Spicara maena,0.25,2.6,9,12.2,37,4.2
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Albatrossia pectoralis,2.1,5,24.1,61.5333,238,4.3
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides acrolepis,1.04,29,120.2,32.8281,121,3.8
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Coelorinchus biclinozonalis,0.6,4.5,19.1,48.56540111,17,NA
2013-02-01,fph,Actinopterygii,Perciformes,Embiotocidae,Amphistichus rhodoterus,0.41,3.1,12,13.5014,4,NA
2013-02-01,fph,Actinopterygii,Perciformes,Embiotocidae,Hyperprosopon argenteum,0.3,1.1,3.8,9.9428,9,3.5
2013-02-01,fph,Actinopterygii,Gadiformes,Gadidae,Trisopterus esmarkii,0.35,1.6,5.4,13.865,73,3.2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu oblongus,0.4,2.3,9.2,60.2,102,3.2
2013-02-01,fph,Actinopterygii,Gadiformes,Lotidae,Molva molva,2,3.6,17,24.5667,36,4.2
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides serrulatus,0.45,3.5,14.2,22.9149,143,NA
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Coryphaenoides subserrulatus,0.37,3,11.8,35.2833,259,NA
2013-02-01,fph,Actinopterygii,Gadiformes,Phycidae,Urophycis brasiliensis,0.4,2.7,10.5,28.6333,39,3.8
2013-02-01,fph,Actinopterygii,Ophidiiformes,Ophidiidae,Ophidion barbatum,0.25,1.8,6.6,62.6667,84,3.6
2013-02-01,fph,Actinopterygii,Beloniformes,Exocoetidae,Prognichthys tringa,0.16,0.6,1.8,27.95,36,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus elongatus,0.52,2.1,8.7,37.19,37,3.4
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu alboplumbeus,0.23,1.9,6.6,1,1,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu vermicularis,0.3,2.3,8.6,35.3,42,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu xanthopterus,0.5,3.3,13.6,13,22,3.4
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu pardalis,0.3,2.3,8.6,14.2033,3,3.2
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Lagocephalus sceleratus,1.1,6.2,28.8,66.74,150,3.6
2013-02-01,fph,Actinopterygii,Gadiformes,Moridae,Halargyreus johnsonii,0.56,2.5,10.2,127.3862,343,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion analis,0.47,3.1,12.4,85.47,76,4.2
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Hippoglossina stomata,0.4,4,16.1,17.5921,22,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys patagonicus,0.48,1.9,7.5,32.9667,29,3.9
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus punctatus,0.4,5.4,21.9,73.52,75,3.8
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus nudigula,0.22,1.6,5.5,30.1535,30,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Anthias anthias,0.27,2.4,8.8,57.2,43,3.8
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Guentheridia formosa,0.26,1.7,6.2,3.61,8,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Auxis thazard thazard,0.65,0.8,2.9,63.9453,145,NA
2013-02-01,fph,Actinopterygii,Perciformes,Echeneidae,Remora brachyptera,0.5,0.1,0,79.4166,309,NA
2013-02-01,fph,Actinopterygii,Perciformes,Kyphosidae,Kyphosus cinerascens,0.5,2.8,11.4,63.6536,185,2.3
2013-02-01,fph,Actinopterygii,Perciformes,Kyphosidae,Kyphosus vaigiensis,0.7,5,22,64.0703,333,2
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Lethrinus haematopterus,0.45,2.5,9.8,52.05,30,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Nemipterus hexodon,0.21,1.6,5.9,49.535,114,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Nemipterus balinensis,0.18,1.3,4.2,4.58,6,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Nemipterus bathybius,0.2,1.9,7.1,47.5967,98,4
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Nemipterus bipunctatus,0.3,1.1,4,55.7334,66,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Lethrinus borbonicus,0.4,2.3,8.9,61.0167,46,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Lethrinus obsoletus,0.6,2,7.5,58.2257,152,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Pentacerotidae,Pentaceros decacanthus,0.24,1.2,4.3,33.3067,69,NA
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Scolopsis bilineata,0.23,1.3,4.4,56.74,109,3.6
2013-02-01,fph,Actinopterygii,Elopiformes,Megalopidae,Megalops atlanticus,2.5,5.7,28.2,64.3217,87,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Polyprionidae,Stereolepis gigas,2.5,11,58.3,11.0667,40,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago indica,0.17,3.1,10.5,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago japonica,0.3,1.3,4.8,43.63392,48,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena borealis,0.46,2,8.2,68.75,54,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena flavicauda,0.6,2.4,9.6,64.5833,129,3.8
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides sechurae,0.17,1.3,4.1,41.71,38,NA
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides testudineus,0.38799999999999996,1.5,5.6,97.48,77,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Kuhliidae,Kuhlia xenura,0.222,2.6,9.4,4.0166,8,3
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Pterotolithus maculatus,0.45,2.2,8.9,1,1,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Synanceiidae,Minous monodactylus,0.15,0.1,0,63.5867,110,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Nibea maculata,0.3,0.8,2.6,44.633,5,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillaginopsis panijus,0.44,1.7,6.8,15.43053,19,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago chondropus,0.35,1.8,6.6,55.9597,91,NA
2013-02-01,fph,Actinopterygii,Perciformes,Latidae,Psammoperca waigiensis,0.47,1.6,6.2,68.0514,69,4
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago attenuata,0.2,1.2,3.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus coeruleopunctatus,0.76,4.3,19.1,62.1639,142,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Chrysochir aureus,0.3,1.7,6.2,14.57,31,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Gerreidae,Eucinostomus gula,0.23,1.7,5.6,75.54,64,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Crenidens crenidens,0.3,2.9,10.9,64.4167,69,2.8
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Diplodus sargus cadenati,0.45,5.3,22.1,54.49892,28,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Acanthopagrus chinshira,0.204,2.5,9.1,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Diplodus annularis,0.24,3.1,11.3,79.1267,51,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Diplodus sargus sargus,0.45,6.7,28.6,77.1,55,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Oblada melanura,0.34,2.5,9.5,26.8333,37,3
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Diplodus sargus kotschyi,0.3,2.9,10.9,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Lithognathus mormyrus,0.55,3,11.8,81.4167,132,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Evynnis tumifrons,0.35,2.9,11.4,24.2367,42,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Lethrinidae,Gymnocranius euanus,0.45,3.2,13,54.7223,48,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus cyanopodus,1.22,6.1,28.8,60.2833,71,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus longispinis,0.55,3.4,14.3,41.9667,114,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Terapontidae,Terapon puta,0.16,1.4,4.7,54.5533,117,3.1
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Liparidae,Temnocora candida,0.106,0.9,2.7,5.2111,12,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaenopsis ramaraoi,0.165,3.8,13.4,56.943,123,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Silhouettea dotui,0.04,1,2.4,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sillaginidae,Sillago analis,0.45,1.6,5.7,18.85,41,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Polynemidae,Polydactylus plebeius,0.45,1.7,6.5,65.3584,167,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Serranus hepatus,0.25,2.3,7.8,29.8408,53,3.5
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Cynoglossidae,Symphurus orientalis,0.1,1.5,4.6,21.9286,22,NA
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Cynoglossidae,Cynoglossus bilineatus,0.44,4.6,19,56.4833,123,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus rivulatus,0.39,1.6,5.8,58.8367,153,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus howlandi,0.55,3.4,14.3,55.9208,63,4
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus polylepis,0.61,3.6,14.7,18.05,27,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca fusca,0.8,4.6,20.5,6.4,2,NA
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Mycteroperca microlepis,1.45,5.1,23.6,66.97,55,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Serranidae,Epinephelus bruneus,1.28,6.7,32,56.5166,49,4
2013-02-01,fph,Actinopterygii,Perciformes,Centropomidae,Centropomus ensiferus,0.36200000000000004,4.1,15.9,40.8833,64,4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Bairdiella ronchus,0.35,1.6,5.9,66.8667,64,3.7
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Proscylliidae,Proscyllium magnificum,0.49,0.1,0,1.0091333389,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Trichiuridae,Lepidopus dubius,0.43,1,3.6,61.5834,272,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Pycnomma roosevelti,0.025,0.6,1.3,8.629,19,NA
2013-02-01,fph,Actinopterygii,Gadiformes,Macrouridae,Trachonurus robinsi,0.25,2.3,8.3,5.94528,5,NA
2013-02-01,fph,Actinopterygii,Lampriformes,Trachipteridae,Trachipterus fukuzakii,1.43,4.3,20.6,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachurus lathami,0.4,3,11.3,91.0133,56,4
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus plurilineatus,1.2,1.2,4.9,34.7764409,129,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Grammatorcynus bicarinatus,1.12,2.5,11.5,39.35,95,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus multiradiatus,0.35,1.1,3.8,16.4,88,NA
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus queenslandicus,1,0.8,3.3,29.83333,41,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus semifasciatus,1.2,1.1,4.8,29.25,38,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus koreanus,1.5,3.2,15.2,18.982,43,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Selaroides leptolepis,0.22,0.8,2.5,58.6,106,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Atule mate,0.3,1,3.5,60.95,128,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Scombridae,Scomberomorus sinensis,2.18,4.1,20.7,1,1,4.5
2013-02-01,fph,Holocephali,Chimaeriformes,Chimaeridae,Chimaera cubana,0.75,2.9,12.5,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Siganidae,Siganus puellus,0.38,1.4,5.2,34.628,61,3
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinops affinis,0.37,2.1,8,24.3414,15,2.8
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Alosa immaculata,0.39,2.3,8.9,1,1,3.9
2013-02-01,fph,Actinopterygii,Salmoniformes,Salmonidae,Salmo labrax,1.1,6.2,28.8,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus lozanoi,0.08,1.1,3.1,10.9546,8,3.1
2013-02-01,fph,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus wheatlandi,0.076,0.9,2.5,7.3875,10,3.2
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Clinocottus acuticeps,0.064,1.5,4.2,22.6069,39,3.5
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Knipowitschia caucasica,0.05,1.1,2.8,NA,NA,3.3
2013-02-01,fph,Actinopterygii,Perciformes,Anarhichadidae,Anarrhichthys ocellatus,2.4,7.1,36.4,27.1613,235,3.5
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Cottidae,Oligocottus maculosus,0.08900000000000001,4.1,13.3,28.8601,43,3.4
2013-02-01,fph,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus scovelli,0.183,1.3,4.5,46.8833,65,3.3
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu poecilonotus,0.2,1.7,5.9,53.5183,33,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Clevelandia ios,0.064,1.1,3,24.75,15,3.1
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Pliosteostoma lutipinnis,0.25,1.7,6.2,25.77,33,NA
2013-02-01,fph,Actinopterygii,Scorpaeniformes,Agonidae,Pallasina barbata,0.17,2.1,7,30.4961,65,3.2
2013-02-01,fph,Actinopterygii,Perciformes,Gobiidae,Thorogobius ephippiatus,0.13,3.6,12.1,10.7429,22,3
2013-02-01,fph,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys stigmaeus,0.17,0.9,3,58.96528,78,3.4
2013-02-01,fph,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus rostellatus,0.17,1.1,3.8,11.8453,30,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Plesiopidae,Plesiops thysanopterus,0.063,1.2,3.2,1,1,NA
2013-02-01,fph,Actinopterygii,Perciformes,Embiotocidae,Phanerodon atripes,0.29,3,11.3,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion acoupa,1.1,2.4,10.7,38.6167,41,4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Seriphus politus,0.3,2.1,7.7,8.2925,7,3.7
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Cynoscion similis,0.6,2.4,9.9,8.9751,26,NA
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Anisotremus dovii,0.45,2.9,11.9,29.06,31,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Bairdiella icistia,0.3,1.4,5.2,14.0322,16,3.9
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Isopisthus remifer,0.36,1.6,6.1,37.84,38,4.2
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Gnathanodon speciosus,1.2,1.3,5.4,62.6117,241,3.8
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Leuresthes sardina,0.25,1.7,6,10.03,6,NA
2013-02-01,fph,Actinopterygii,Atheriniformes,Atherinopsidae,Leuresthes tenuis,0.19,2.1,7.1,14.2856,11,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena ensis,1.27,5.1,24,37.7333,66,4.4
2013-02-01,fph,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena argentea,1.45,4.3,20.8,39.8833,49,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Calamus brachysomus,0.61,3.4,14.4,40.34,40,3.5
2013-02-01,fph,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides parvus,0.15,1.2,3.7,13.525,16,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Seriola hippos,1.5,4,19.3,23.4717,41,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Carangoides ciliarius,0.61,2,8.4,54.811,91,NA
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Carangoides dinema,0.85,1.2,5,56.0667,119,4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Carangoides chrysophrys,0.72,2.6,11,64.3833,125,4.4
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna tiburo,1.5,2.3,10.3,74.7000007629,85,3.9
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Apristurus brunneus,0.68,2.1,8.7,83.921667099,118,3.6
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Amblyraja hyperborea,1.06,4.8,22.1,131.018451691,191,3.8
2013-02-01,fph,Elasmobranchii,Rajiformes,Rajidae,Raja polystigma,0.6,3,12.4,7.4833335877,8,4
2013-02-01,fph,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna couardi,3,4.2,22.4,21.4333333969,30,4.5
2013-02-01,fph,Actinopterygii,Perciformes,Haemulidae,Xenistius californiensis,0.3,2.2,8.1,33.775,28,NA
2013-02-01,fph,Actinopterygii,Perciformes,Lutjanidae,Lutjanus argentiventris,0.71,4.1,18.5,39.29,38,4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Ophioscion scierus,0.35,1.6,5.9,28.9,32,3.6
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Micropogonias ectenes,0.4,1.8,6.8,14.5633,13,3.4
2013-02-01,fph,Actinopterygii,Perciformes,Sciaenidae,Micropogonias megalops,0.4,1.8,6.8,13.76,11,NA
2013-02-01,fph,Actinopterygii,Perciformes,Sparidae,Archosargus rhomboidalis,0.33,3.1,11.8,66.4191,64,2.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,0.35,1.8,6.4,21.1109,23,2.2
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia pectinata,0.35,2.2,8.4,1,1,3.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Nematalosa vlaminghi,0.36,4.2,16.7,22.4417,26,3.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Clupanodon thrissa,0.26,1.7,6.3,4.2,8,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Konosirus punctatus,0.32,3.1,11.1,16.2067,121,2.9
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia aurea,0.26,1.7,6.3,7.98,11,2.8
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Opisthonema berlangai,0.26,1.7,6.3,11.1982,15,NA
2013-02-01,fph,Actinopterygii,Clupeiformes,Clupeidae,Alosa caspia caspia,0.32,2.6,9.4,NA,NA,NA
2013-02-01,fph,Actinopterygii,Perciformes,Centrolophidae,Seriolella porosa,0.01,2.1,7.9,65.9767,44,3.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Anchoa marinii,0.14,1,3.2,15.9033,14,3.4
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Cetengraulis edentulus,0.166,5.3,18.7,58.3023,62,2.1
2013-02-01,fph,Actinopterygii,Clupeiformes,Engraulidae,Engraulis ringens,0.2,1,3.3,36.4533,23,2.7
2013-02-01,fph,Actinopterygii,Perciformes,Nemipteridae,Scolopsis ghanam,0.3,1.6,5.7,56.5667,88,3.6
2013-02-01,fph,Actinopterygii,Myctophiformes,Myctophidae,Benthosema glaciale,0.10300000000000001,2.1,6.2,124.975,188,3
2013-02-01,fph,Actinopterygii,Perciformes,Trachinidae,Trachinus araneus,0.45,0.1,0,8.8,12,4
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus kennedyi,0.9,2.8,12.5,35.05,40,3.8
2013-02-01,fph,Actinopterygii,Perciformes,Carangidae,Trachinotus rhodopus,0.61,2,8.4,39.31,39,4
